movie_id,title,release_date,popularity,score_average,overview,poster_path,genres,director,actors
595985,콜드 블러드 레거시,2019-05-15,21.415,5.4,"아무런 흔적도 증거도 없이 완벽하게 타깃을 제거하는 베테랑 킬러 ‘헨리’(장 르노). 그는 뉴욕의 한 호텔에서 대기업 총수를 암살한 뒤 깊은 설원에서 은둔생활을 이어간다. 그로부터 10개월 뒤, ‘헨리’의 앞에 의문의 여인 ‘멜로디’(사라 린드)가 나타나고, ‘헨리’는 정신을 잃은 채 쓰러진 그녀를 보살핀다. 한편, 아직 종결되지 뉴욕 암살사건의 범인을 찾아 나선 경찰들은 대기업 총수에게 숨겨진 상속인 ‘찰리 케슬러’가 있다는 사실을 알게 된다. ‘찰리 케슬러’의 행방을 추적하던 경찰들은 뜻밖의 사실과 함께 사건의 범인에 대한 실마리를 발견하게 되고 진실에 가까워질수록 ‘헨리’와 ‘멜로디’ 사이에 얽힌 충격적 과거가 드러나는데…",/34gZ1D7lRQj2TVkLgs8OP9X2bmb.jpg,"53, 28",Thierry Arbogast,"Jean Reno, Sarah Lind, David Gyasi, Ihor Ciszkewycz, François Guétary"
38356,트랜스포머 3,2011-06-28,16.841,6.2,"시카고 도심 한복판, 정체 불명의 푸른 빛이 하늘을 향해 쏘아 올려진다.빛은 오랜 시간 동안 달의 어둠 속에 잠들어 있던 디셉티콘 군단을 깨우게 되고,순식간에 시카고를 점령한 디셉티콘 군단의 무차별 공격으로 인해 도시는 초토화된다.오토봇의 수장 옵티머스 프라임은 디셉티콘의 도심 공격이 40년 전 인류의 달 착륙과 관련이 있다는 것을 알아내고,다시 한번 우주의 운명을 건 최후의 전면전에 나서는데…  수천년을 끌어온 오토봇 VS 디셉티콘의 전쟁. 그 최후의 전투가 지금 시작된다!",/wVwFn3I4DPH377ygzN4maXUc4SK.jpg,"28, 878, 12",Denise Chamian,"Shia LaBeouf, Rosie Huntington-Whiteley, Josh Duhamel, John Turturro, Tyrese Gibson"
1669,붉은 10월,1990-03-02,23.911,7.4,"시베리아에서 부는 찬 바람이 매섭게 스치는 소련의 잠수함 기지(Soyiet Sub Base) 북쪽 무르만스크항(Murmansk) 근처의 폴리자르니 해협(Polijarny Inlet). 최신 핵잠수함 '붉은 10월'가 해저 훈련을 떠난다. 이 잠수함에 새로 설치된 소음 제거 장치의 실험을 위해 시험용으로 발진한 것이다.  그러나 이것을 속임수일 뿐이고, 사실은 함장 라미우스(Marin Ramius : 숀 코넬리 분)와 부함장이 미국으로 망명하기 위한 구실이었다. 초고속으로 해저 항진을 해도 아무 소리가 들리지 않는 가공할 만한 잠수함이 갑자기 항로에서 실종되자 소련과 미국에서 비상사태가 시작된다.  소련의 모스크바 정부에서는 붉은 10월을 폭파하기 위해 전함대를 동원하고, 미국의 워싱턴 정부는 이 잠수함이 핵탄두를 실은 채 미국 전역을 강타하려는 것이 아닌가 하는 불안에 사로잡혀 추격 명령을 내린다. 이제 미.소의 추격전 속에서도 붉은 10월은 미국 동부해안으로 항진을 계속하는데...",/xfMzufQrgeVfeco4tlXUcBQEDhg.jpg,"28, 12, 53",Ron Gress,"Sean Connery, Alec Baldwin, Scott Glenn, Sam Neill, James Earl Jones"
347126,신은 죽지 않았다 2,2016-04-01,21.402,6.2,"고등학교 역사 교사 ‘그레이스’는 오빠를 잃은 슬픔에 빠져있는 여고생 ‘브룩’에게 성경 말씀으로 고난을 극복할 수 있음을 알려준다. 오빠의 유품에서 성경을 발견한 ‘브룩’은 오빠도 같은 길을 걸었음을 깨닫는다. 그러던 중 ‘브룩’은 역사교재 속 위인에 예수님이 빠진 것에 의구심을 갖고 ‘그레이스’에게 질문한다. 예수님 말씀을 인용해 대답을 한 ‘그레이스’. 하지만 그 답으로 인해 그녀는 큰 시련에 빠지고, 실직은 물론 엄청난 민사 소송에 휘말리게 되는데… 변호사 ‘톰’과 함께 학교 이사회와 미국 시민자유연맹에 맞선 ‘그레이스’",/1q5xO1MnpcDnCXpegg4n11wmmpe.jpg,18,Billy DaMota,"Jesse Metcalfe, Robin Givens, Melissa Joan Hart, Brad Heller, Ernie Hudson"
628964,신이 있는 달의 아이,2021-10-08,17.342,6.6,한 해 전에 엄마를 잃은 어린 소녀가 새로운 사실을 알게 된다. 해마다 신들이 모이는 신성한 땅 이즈모. 일본 땅을 가로질러 그곳까지 가야만 한다.,/1CDS6dMzPqnNMDsrME3o2M8xCK2.jpg,"16, 18, 14, 10751",Tomomi Mochizuki,"Aju Makita, Maaya Sakamoto, Miyu Irino, Riko Nagase, Chafurin"
11422,미드웨이,1976-06-18,19.96,6.7,"영화는 미군의 두리틀 공습으로 시작된다. 일본의 진주만 공격이 있은 지 6개월 후인 1942년 6월. 미드웨이 대 해전이 발발했다. 일본 해군의 미드웨이 침공작전을 알아내 미 해군은 전격적인 대비를 펼치지만, 목숨을 바치며 항고모함에 달려드는 일본 해군비행단의 공격앞에 미군은 큰 피해를 입는데.",/S5UlpeSkbe1KJ3Lw6xHt3jGcRx.jpg,"28, 18, 36, 10752",John Williams,"Charlton Heston, Henry Fonda, James Coburn, Glenn Ford, Hal Holbrook"
377897,바비 스파이 삼총사,2016-01-15,21.4,6.9,,/uxdvJHE5V844dTlK2EmqRQCTYDb.jpg,"28, 16, 10751",Conrad Helten,"Erica Lindbeck, Stephanie Sheh, Jenny Pellicer, Alyssya Swales, Britt Irvin"
9319,마지막 보이 스카웃,1991-03-19,16.46,6.8,"죠 할렌백(Joe Hallenbeck: 브루스 윌리스 분)은 왕년에 대통령 보디가드로 일하면서 암살자의 총격을 몸으로 막은 경력의 사나이다. 그뒤로는 캘리포니아의 상원 의원 보디가드로 일했는데, 그 양반이 여자를 고롭히는 꼴을 보지 못하고 한 방 먹여 이빨을 여러 개 날려보낸 뒤로는 신세가 쫄딱 망했다. 그래서 지금은 사립탐정이랍시고 지저분한 일을 하면서 푼돈을 벌고 있다. 당연히 집안에서도 개차반이 되어서 마누라(Sarah: 첼시아 필드 분)는 자신에게 일거리를 주는 뚱보(Mike Matthews: 브루스 맥길 분)와 놀아나고, 막 사춘기에 접어든 딸(Darian Hallenbeck: 다니엘 해리스 분)도 애비 알기를 우습게 안다. 그리고 누구보다도 자기 자신을 미워하는 건 바로 자신이었다. 그러던 어느 날 나이트 클럽에서 춤추는 흑인 댄서를 보호하라는 평범한 일이었다. 어느 날 흑인 댄서가 밤길에 괴한들의 총격을 받고 사망한 뒤, 죠에게 일거리를 주던 뚱보도 자동차 폭발로 날아가 버린다. 흑인 댄서의 애인이자, 과거 화려한 쿼터백을 지냈던 흑인 선수 지미(Jimmy Dix: 대몬 웨이안스 분)와 미궁 속의 사건에 뛰어든다.",/o3uTtujjTvDU9BW9OEhMw4vVCzn.jpg,"28, 53",Brian Morris,"Bruce Willis, Damon Wayans, Chelsea Field, Noble Willingham, Taylor Negron"
823609,몬스터 패밀리 2,2021-10-21,21.399,6.7,,/fD3w59S1e3otqTMQDzxLq24khUf.jpg,"16, 10751",Stephan Mallmann,"Emily Watson, Nick Frost, Jessica Brown Findlay, Catherine Tate, Emily Carey"
610209,내방에 일본여자가 있다,2019-02-12,20.172,4.7,"비장한 목표와 함께 한국에 있는 호텔에 취업한 사쿠라(하마사키 마오).  요리나 청소를 담당하기로 했으나, 첫 실무교육으로 마사지 실습을 받으며 흠칫!  마사지 팀장의 손이 사쿠라의 알몸을 파고들자, 눈물을 머금으며 호텔에서 탈출한다.  여관과 찜질방을 오가며 희망의 끈을 놓지 않으려 애쓰지만, 가는 곳마다 사쿠라를 괴롭히는 음란마귀들과 크고 작은 오해들로 결국 노숙자 신세가 되고 마는데...  추위와 배고픔에 생명의 위협을 느낀 사쿠라는 어느 커다란 저택 안으로 숨어든다.  여지없이 찾아 온 음란마귀의 기운에 청바지를 벗어 내리고 참을 수 없는 신음을 토해낸다.  커다란 저택에 스스로 감금되어 웹툰을 그리던 키스군은 사쿠라의 존재를 발견하고  당분간 함께 지낼 것을 제안한다.  예쁜 사쿠라의 미모는 키스군의 상상력에 활력을 불어넣고, 사쿠라는 키스군의 웹툰 속 주인공이 되어 여러 음란한 매력들을 선보인다.",/m3pPpNBsj7XKpGfTeokZvOzJjgL.jpg,"18, 10749",EROPING,"Mao Hamasaki, Shin Yeon-woo, Lee Soo, Lee Mi-na, Kwak Kyung-ho"
409582,무덤의 수호자,2018-01-19,21.394,5.6,"실종된 학자들을 찾아 나선 구조대. 그들은 영생을 꿈꿨던 고대 황제의 은밀한 지하 궁전을 발견한다. 그리고 궁전을 무덤으로 만든 수호자들과 맞닥뜨린다. 믿기 힘든 메시지를 남기고 실종된 탐험대. 그들을 찾아 나선 구조대는 폭풍에 쫓기다 지하 세계로 들어간다. 살인 거미와 치명적인 함정이 도사린 어둠 속으로.",/lBW7Aq7RzsFbrnmn9RCkpd6GbXf.jpg,"28, 12, 27",Gary Hamilton,"Li Bingbing, Kellan Lutz, Kelsey Grammer, Wu Zun, Stef Dawson"
307663,바이스: 범죄도시,2015-01-16,21.394,4.4,"법도 규칙도 책임도 없는 도시 ‘바이스’. 이곳에서 사람들은 폭력, 살인, 강간 등 현실에선 불법인 광기를 분출한다. ‘바이스’에서 고객들의 욕망을 충족 시켜주는 건 인간의 유전자를 복제한 인공 지능 로봇으로 이들은 자신이 로봇이란 사실을 모른다. 그리고 이를 철저하게 통제하고 관리하는 건 냉혹한 경영자 ‘줄리안’(브루스 윌리스)이다.  어느 날, 로봇 중 하나인 ‘켈리’가 시스템의 오류로 모든 기억이 되살아 낸 채 ‘바이스’를 탈출한다.  이를 막으려는 ‘줄리안’과 ‘바이스’때문에 현실로 범죄가 이어진다고 비난하던 형사 ‘로이’(토마스 제인)가  이상한 낌새를 알아채고 ‘켈리’를 추격하기 시작한다.  그리고 ‘켈리’와 ‘로이’는 점차 믿을 수 없는 충격적 사실들과 마주하게 되는데…",/vn8akeiW9Ex4bilkMK9gVWSnCqO.jpg,"53, 878, 28, 12",Deborah Aquila,"Ambyr Childers, Thomas Jane, Bryan Greenberg, Bruce Willis, Johnathon Schaech"
9461,용쟁호투,1973-08-17,19.709,7.4,"미국 정보부에서는 헤로인을 밀조하고 인신매매까지 벌이는 한을 체포하기 위해, 소림사 출신의 무술인 리에게 도움을 청한다. 쿵푸학교로 위장된 한의 요새화된 섬에서 3년마다 열리는 무술대회에 출전하게 하는데, 누이동생의 죽음이 한과 관련이 있는 것을 알고 그들을 응징하기로 마음 먹는다. 섬에 도착한 무술인들 중에는 암흑조직에 쫒기는 로퍼와 가라데 선수로 경찰에 쫒기는 흑인 윌리암즈가 있었다. 리는 정보부에서 미리 침투시킨 메이 링과의 접선에 성공하고, 그녀로부터 섬의 여자들이 계속 실종되고 있다는 말을 듣고 야밤에 몰래 정탐을 하기로 계획하는데...",/zN7OOSARMLVzl9xJqkW2CcZ3xhY.jpg,28,Lalo Schifrin,"Bruce Lee, John Saxon, Jim Kelly, Sek Kin, Ahna Capri"
399361,트리플 프런티어,2019-03-06,21.388,6.3,"마약왕의 돈을 훔치기 위해 다시 뭉친 전직 공수특전단 요원들. 왕년의 실력을 발휘하지만, 예상치 못한 위기가 닥친다. 의리마저 흔들리는 그들, 무사히 해낼 수 있을까.",/hjI7T1sEm94fCx9n3s4e8SCBm13.jpg,"28, 53, 80, 12",Charles Roven,"Ben Affleck, Oscar Isaac, Charlie Hunnam, Garrett Hedlund, Pedro Pascal"
635744,자헤드: 귀환의 법칙,2019-10-01,21.385,6.5,"미국 상원 의원의 아들인 전투기 조종사가 시리아 영공을 비행하던 중 격추된다. 긴급 탈출로 기적적으로 생존하지만 곧 민병대의 포로가 된 상황. 이에 특수 부대원들이 현지로 급파되고, 조종사를 구해내기 위해 위험천만한 작전을 개시한다.",/6LlqyjAik3Kh68QQ9AchSJEF0Z5.jpg,10752,Don Michael Paul,"Yael Eitan, Nicholas Aaron, Devon Sawa, Ben Cross, Amaury Nolasco"
817648,홈 팀,2022-01-28,21.378,6.8,자격 정지 처분을 받은 NFL 감독 숀 페이턴. 아들이 선수로 뛰는 형편없는 유소년 풋볼팀을 감독한다. 이제 아들과 다시 가까워질 수 있겠지? 실화 기반의 가족 코미디.,/zTwfMV1hm1DIrMo8BGyZKskhSPr.jpg,"10751, 35",Rupert Gregson-Williams,"Kevin James, Taylor Lautner, Rob Schneider, Jackie Sandler, Tait Blum"
183026,Rigodon,2012-11-21,21.373,6.0,,/vfVqmu5gh0aqidrcuvQIrxLHnGJ.jpg,"53, 18, 9648",Jay Halili,"Yam Concepcion, John James Uy, Max Eigenmann, Mailes Kanapi, Carlo Cruz"
391713,레이디 버드,2017-09-01,21.371,7.3,스스로에게 레이디 버드라는 이름을 지어준 크리스틴은 엄마가 자신을 레이디 버드로 부르지 않는 것이 불만이다. 게다가 뉴욕 소재의 대학에 진학하고 싶다고 하자 시립대에나 진학하라는 말에 발끈한다. 말로는 엄마를 설득할 수 없을 것 같자 레이디 버드는 달리는 차 안에서 망설임 없이 뛰어내린다. 새크라멘토의 가톨릭 고등학교 졸업반인 레이디 버드는 어떻게든 고리타분한 새크라멘토를 벗어나고 싶어 한다. 우정도 사랑도 엄마와의 관계도 뜻대로 되지 않는 지금 여기에서의 시간에서 벗어나기 위해서라도 레이디 버드에게 뉴욕행은 간절하다.,/mnBtnrUqchSibHCvCAOUcdcuEDA.jpg,"18, 35",Jon Brion,"Saoirse Ronan, Laurie Metcalf, Tracy Letts, Lucas Hedges, Timothée Chalamet"
407655,어 신데렐라 스토리: 이프 더 슈 핏츠,2016-08-02,21.361,7.2,,/qtxOA6Sb8lK1PfRiwduxYVuzaEv.jpg,"35, 10751, 14, 10402",David Finfer,"Sofia Carson, Thomas Law, Jennifer Tilly, Jazzara Jaslyn, Nicole Fortuin"
1117698,팬픽,2023-05-17,21.347,0.0,자신의 진정한 모습을 발견하고 표현하려는 두 고등학생. 그 도전의 시간을 함께 보내며 강렬하고 끈끈한 유대감을 쌓는다.,/6qgkVtpVabAzjQaJTgx3Vmqnmyj.jpg,18,Grzegorz Jaroszuk,
68335,Now & Later,2009-02-18,21.347,5.1,,/8kVBr6XJglohrIwoqrUNKBvyTC5.jpg,18,Philippe Diaz,"Keller Wortham, Shari Solanis, Luis Fernandez-Gil, Adrian Quinonez, Marcellina Walker"
816952,내 베프의 퇴마 의식,2022-09-29,21.342,5.9,1988년을 배경으로 하는 어두운 분위기의 코미디 호러 스릴러다. 10대 절친 애비(엘시 피셔)와 그레첸(어마이아 밀러)은 그레첸의 몸에 빙의된 저세상 악마를 몰아내기 위해 애쓴다.,/yIXICkqthsqbNtvtEd6rpIt3cT4.jpg,"27, 35",Christopher Landon,"Elsie Fisher, Amiah Miller, Rachel Ogechi Kanu, Cathy Ang, Clayton Royal Johnson"
38780,램페이지: 더 테러리스트,2009-09-27,23.203,6.0,"대학에 진학하지 않고 부모님과 함께 생활하는 ‘빌’은 독립하라는 부모님의 권유에도 아랑곳 하지 않는다. 지속적으로 독립을 권유하는 부모, ‘빌’의 요구를 들어주지 않고 고집만 부리는 카페 직원, 직장 상사의 불만과 허풍에 가득 찬 친구 ‘에반’까지… 이런 자극들이 ‘빌’의 분노를 폭발시키게 된다.  어느 날, ‘빌’은 대학을 진학하겠다며 부모님에게 한없이 자랑스러운 아들의 모습을 보여 준 뒤, 그 누구도 상상하지도 못할 만큼 끔찍한 일을 벌이고야 마는데…",/tA1F6KYfl8j9OkxDzcwlCEItZl.jpg,"28, 80, 53",Uwe Boll,"Brendan Fletcher, Shaun Sipos, Michael Paré, Matt Frewer, Lynda Boyd"
9600,빅 마마 하우스,2000-05-31,16.202,5.8,"초특급, FBI 프로젝트! - 천의 얼굴 특수요원, 그에게 주어진 아찔한 특명! 터프하면서도 스마트한 FBI 요원 말콤 터너는 변장술의 대가이다. 영화의 초반부 동양 노인으로 분장하여 난폭한 범죄조직을 분쇄한 그에게 주어진 새로운 임무는 남부의 작은 마을로 가서 최근 탈옥한 은행강도를 체포하는 일이다. 말콤은 탈옥한 악당의 전 애인인 세리와 그녀의 아들이 방문할 예정인, '빅 마마'라 불리는 세리 어머니 집에서 잠복근무를 시작한다. 겉으로 보기에는 매우 단순한 이번 임무에 예상치 않은 문제가 발생하는데, 바로 빅 마마가 갑자기 마을을 떠난 것이다. 어쩔 수 없이 말콤은 이 심술궂은 몸무게 147 kg의 남부 할머니 빅 마마로 변신할 것을 결심한다. 마을사람과 세리를 감쪽같이 속이며 빅 마마를 연기하는 말콤은 자신도 모르게 세리(아마도 은행에서 훔친 돈을 어딘 가에 감추었을 것으로 생각되는)를 사랑하고 있음을 발견한다. 말콤은 이 모든 상황을 딛고 임무를 완수할 수 있을 것인가?",/jskH3STdo4OsF1u1ymHHvoAAELr.jpg,"80, 35",Arnon Milchan,"Martin Lawrence, Nia Long, Paul Giamatti, Jascha Washington, Terrence Howard"
59429,파라노말 액티비티: 도쿄 나이트,2010-11-20,21.333,6.0,"도쿄의 한적한 단독 주택에 사는 27살의 장녀 하루카(아오야마 노리코)는 여행을 갔던 미국에서 교통사고를 당해 두 다리가 복합 골절되어 휠체어를 타고 귀국한다. 재수생인 19살의 코이치(나카무라 아오이)는 새 비디오 카메라를 들고 그런 누나를 맞이한다. 아버지는 해외 출장이 많아 부재중인 탓에 6개월은 걸을 수 없다는 하루카의 간호는 코이치의 차지가 된다. 그러던 어느날. 하루카의 방에 놓아둔 휠체어가 아침이 되면 어딘가로 옮겨져 있거나, 소금이 흩뿌려져 있는 등 이상한 사건이 일어난다. 심상치 않은 기운을 느낀 코이치는 누나인 하루카를 설득해 비디오 카메라를 방에 설치하고 그곳에서 일어나는 일들을 촬영하기로 한다. 촬영을 거듭할수록 이제껏 볼 수 없던 미스터리한 사건들이 두 사람을 위협하기 시작하고, 급기야 누나인 하루카는 미국에서 자신이 낸 교통사고에 대해 차에 치인 여자가 바로 케이티였다는 충격적인 사실을 고백하는데…",/9vEcUbkdwpxWT7s7g2tQCIZQhi.jpg,"27, 53",Toshikazu Nagae,"Aoi Nakamura, Noriko Aoyama, Kosuke Kujirai, Ayako Yoshitani, Kazuyoshi Tsumura"
13648,레지던트 이블: 디제너레이션,2008-02-13,19.202,6.8,"바이러스에 침투된 사람들이 괴물로 변하여 다른 사람들을 공격하여 계속 바이러스를 퍼트리게 되는 사건이 공항에서 발생하게 되는데, 라쿤시티에서 유일하게 살아남은 안젤라에게 바이러스에 오염된 안제랄의 오빠 커티스가 원인을 알려주게 된다. 결국 T바이러스를 이용한 테러범의 소행으로 밝혀진다.",/aUL1YE1XTkY7cwgEhiBRaQpqbB3.jpg,"16, 27, 28, 878",Masao Takiyama,"Paul Mercier, Alyson Court, Laura Bailey, Roger Craig Smith, Crispin Freeman"
382322,배트맨: 더 킬링 조크,2016-07-24,21.332,6.6,"""조커와 자신의 관계를 고민하는 배트맨, 언젠가는 자신이 죽든 조커가 죽든 끝을 볼 것이라고 생각하고 이전과는 다른 방식으로 조커에게 접근하려 한다. 하지만 조커는 이미 아캄 어사일럼을 탈출한다.  탈출에 성공한 범죄의 왕자 조커는 평범한 사람도 자신처럼 미칠 수 있다는 것을 증명하기 위해 고든 가족을 위협하기 시작하는데…""",/nxncAAL1FUKtQWs4uhs5jf1MVut.jpg,"28, 16, 80, 18",Bob Kane,"Kevin Conroy, Mark Hamill, Tara Strong, Ray Wise, Robin Atkin Downes"
134366,그레이브 인카운터 2,2012-10-12,21.328,5.5,영화를 전공하는 알렉스. 어느 날 그에게 의문의 이메일이 전송된다. 그레이브 인카운터를 촬영 후 실제 실종된 제작진과 정신병원에 대해 알려주겠다는 의문의 제보자. 무언가 비밀이 있다고 직감한 알렉스는 이야기의 근원을 파헤치기 위해 친구들과 함께 정신병원으로 향하는데...,/udczf0tmEcbCtiAFxlk43Vkl4gn.jpg,27,Ryan Nicholson,"Richard Harmon, Stephanie Bennett, Sean Rogerson, Dylan Playfair, Leanne Lapp"
9482,저지 드레드,1995-06-30,21.599,5.8,"{서기 2천년대에 세상이 바뀌었다. 기후(Climate), 국가(Nation) 그 모든 것이 격변했다. 지표는 오염되어 매마른 사막으로 변하고 그 저주받은 땅(The Cursed Earth)을 피해 수 백 수 천만의 사람들이 몇 안되는 거대 도시에 모여살게 되자 거리는 폭력으로 얼룩졌다. 정부는 치안 능력을 상실하고 법은 무너졌다. 혼란 속에서 새 질서가 탄생했다. 한 손으로 정의를 구현하며 다른 한 손으로 처벌권을 행사하는 새로운 엘리트 집단이 다스리는 사회, 새 통치자들은 경찰이자 배심원이었으며 심판자였다. 사람들은 그를 판사(The Judges)라 불렀다.}  서기 2139년, 그 옛날 뉴욕이었던 메가 씨티 원. 인구 6500만의 이 도시는 폭동과 소요로 들썩거리고 있다. 이 곳의 법과 질서를 전복하려는 무서운 음모에 의해 가장 강력한 심판자로 두려움의 대상인 대상인 드레드(실베스터 스탤론 분)가 살인 누명을 쓴다. 그를 도우려는 선임 판사(막스 본 시도우 분)와 동료 허쉬(다이안 레인 분)의 노력도 소용없이, 드레드는 무기형을 언도 받고 도시에서 추방되는데.  [스포일러] 이 음모의 배후 인물은 사악한 천재 리코(아만드 아산테 분). '야누스 프로젝트'란 비밀실험에 의해 탄생한 드레드는 유전자 결합에 의해 탄생한 인물이다. 그런데, 저지 드레드를 위한 완벽한 유전자 결합 과정에서 악의 화신 리코도 태어난다. 저지 드레드와 리코는 대결의 운명을 안고 태어난 것이다. 흉악한 범죄자 리코는 탈옥한 뒤 부패한 대법관과 짜고 메가시티원을 지배할 음모를 꾸민 것이다.",/lv1gzLJCf1S9WhfXxNm3OlVA1L2.jpg,878,Alan Silvestri,"Sylvester Stallone, Diane Lane, Armand Assante, Rob Schneider, Jürgen Prochnow"
934957,The Darker the Lake,2022-03-10,21.326,5.5,,/6SPC2wUdNuhY0uJpidefCKo0AVD.jpg,"80, 53, 9648",Todd Slater,"Elyse Levesque, Veronica Ferres, Gina Stiebitz, Vladimir Burlakov, Tiffany Hsu"
673836,Ang Mga Kaibigan ni Mama Susan,2023-05-18,21.323,0.0,,/cYUuEQ6a2kGsjeJVnwLEMGF87b5.jpg,"27, 53",Chito S. Roño,"Joshua Garcia, Angie Ferro, Patrick Quiroz, Kelvin Miranda, Henz Villaraiz"
77866,콘트라밴드,2012-01-12,21.321,6.3,"전직 프로 밀수팀 리더로 활약을 펼치다가 가족을 위해 손을 씻고 평범한 삶을 살아가고 있는 ‘크리스’(마크 월버그). 자신이 발 담고 있었던 범죄 세계를 완전히 벗어났다고 생각했지만 사랑하는 아내, ‘케이트’(케이트 베킨세일)의 하나뿐인 동생 ‘앤디’가 치명적인 실수로 불법 마약 밀수에 휘말리게 되면서 그의 가족은 무자비한 범죄 집단에게 위협당한다. 가족을 지키기 위해서라면 그 어떤 위험한 일도 불사하는 ‘크리스’는 ‘앤디’의 실수를 만회하기 위해 절친 ‘세바스찬’(벤 포스터)의 도움을 받아 최정예 팀을 구성, 목숨을 건 불법이송작전에 뛰어든다! 하지만 그를 기다리는 것은 바로 밀수입의 천국, 파나마시티의 1억 5천만 달러의 밀수품을 둘러싼 음모와 잔인한 범죄 조직! ‘크리스’는 그 누구도 예상치 못한 방법으로 거대한 음모에 맞서고, 동시에 가족들을 위협한 조직을 제거하기 위한 거침없는 반격을 준비하는데... 과연, 그의 마지막 작전은 성공할 것인가!",/8Of9AXeBxTRvT5qbuDyY92BwEpE.jpg,"53, 28, 18, 80",Sala Baker,"Mark Wahlberg, Kate Beckinsale, Ben Foster, Giovanni Ribisi, Lukas Haas"
43549,엑스페리먼트,2010-07-15,21.32,6.4,"심리학의 권위, Dr. 톤은 인간의 본성을 파헤치기 위한 충격적 심리 실험을 위해 신문광고를 통해 참가자를 모집한다. 그리고 14일간 이들을 고립시키기 위한 거대한 미로 같은 지하 임시감옥을 셋팅한다. 연구자들은 감옥 곳곳에 카메라를 설치하고 실험자들의 모습을 감시할 것이다. 이 안에서 어떤 일이 일어나도 절대 연구자의 개입은 없다. 오직 실험실의 생쥐처럼 이들을 관찰하고 기록할 뿐이다.  이름대신 번호표를 달고 고개를 숙인 채 일렬로 걸어가는 죄수들과 곤봉을 차고 이들을 통제하는 간수들. 엄격한 심리테스트를 걸쳐 선발된 20명의 표본들 - 전직기자인 택시운전자 타렉, 7년간 한 번도 지각을 해 본적이 없는 항공사 직원 베루스, 엘비스 모창가수 등. 이들은 12명의 죄수와 8명의 간수로 나뉘어 14일간의 역할을 수행하면 된다. 실험 1일. 처음은 게임처럼 즐거웠다. 그러나 간수는 여섯 개의 규칙에 따라 죄수를 통제해야 한다. 실험 2일, 3일... 한 잔의 우유, 치기 어린 장난들이 점차 그들을 진짜 간수와 죄수로 몰아가기 시작한다. 실험 5일째. 결국 첫 번째 살인이 발생하고, 실험은 연구자의 통제를 벗어나 버리는데.",/aFjcGV0Qybrc8CQzUYuB9hwqRJ2.jpg,"53, 18",Gary Frutkoff,"Adrien Brody, Cam Gigandet, Forest Whitaker, Maggie Grace, Clifton Collins Jr."
376659,배드 맘스,2016-07-28,21.319,6.5,쉴틈도 없이 두 아이를 돌보는 일상에 지쳐버린 엄마 '에이미'의 이야기입니다. 에이미는 완벽한 엄마가 되기 위해 엄청난 노력을 하지만 결국은 방전되고 말지요. 결국 에이미는 두 친구와 함께 '나쁜 엄마'가 되기로 합니다.,/9PaIkUnfOcU1wi5cFbamnmAkjEs.jpg,35,Suzanne Todd,"Mila Kunis, Kristen Bell, Kathryn Hahn, Christina Applegate, Jada Pinkett Smith"
697251,장모의유혹,2019-02-22,21.315,1.0,,/1fUE6TkPhNhsCXKMv16tZlUhJfV.jpg,10749,Kim Yi-seul,"Lee Eun-mi, Kang Min-woo, Min Do-yoon, Ahn So-hee"
13510,이든 레이크,2008-09-12,19.649,6.8,둘만의 오붓한 시간을 보내고자 시골의 조용한 호수로 주말여행을 떠난 제니와 스티브. 그러나 근처마을 십대 아이들과 부딪히게 되자 피하려 하지만 그들은 오히려 시비를 걸어 오게 된다. 다음날 텐트에 있던 가방이 없어진 것을 알고 아이들을 찾아 숲속을 찾아 헤매고 함밤중이 되어서야 아이들을 찾게 된다. 몸싸움을 하던 중 스티브가 아이들의 개에 물려 죽게 되는 사고가 발생하게 되는데...,/lotoZbXMJxyoxx4AS48bNMp5BjS.jpg,"27, 53",David Julyan,"Kelly Reilly, Michael Fassbender, Jack O'Connell, Finn Atkins, Thomas Turgoose"
508965,클라우스,2019-11-08,21.313,8.3,공기도 인심도 꽁꽁 얼어붙은 마을. 활기 넘치는 젊은 우체부와 세상을 등지고 장난감을 만드는 목수. 작은 장난감 선물로 냉기가 사라질 수 있을까. 전혀 어울리지 않는 둘의 우정이 차디찬 세상에 온기를 불어넣는다. 《슈퍼배드》 작가의 산타 탄생 이야기.,/1mtsyXMbMdaC5Oc1Jqy8pD0xZLA.jpg,"16, 10751, 12, 35, 14",Matthew Jon Beck,"Jason Schwartzman, J.K. Simmons, Rashida Jones, Joan Cusack, Norm Macdonald"
